timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1601733600,Oct 03 2020 - 2:00pm,complete,N/A,Burton Albion,Portsmouth,Tom Nield,4,3.00,1.00,1.09,1.74,2,4,6,3,2,1,"14,20","2,47,60,74",1,10,1,0,1,0,0,1,1,0,6,16,3,7,3,9,2,1,47,53,0.79,1.93,1.50,50,50,50,0,0,0,0,50,50,21.00,4.00,3.35,3.40,2.10,1.25,1.80,3.05,5.70,1.67,2.10,Pirelli Stadium (Burton-upon-Trent- Staffordshire)
1601733600,Oct 03 2020 - 2:00pm,complete,N/A,Charlton Athletic,Sunderland,Andy Davies,4,0.00,3.00,1.35,1.75,0,0,0,0,0,0,"","",4,3,2,0,3,1,0,2,0,4,6,11,0,3,6,8,1,1,55,45,0.48,1.18,3.00,50,100,50,50,0,0,50,100,100,11.00,1.00,3.50,3.45,2.05,1.36,2.10,3.90,7.50,1.91,1.83,The Valley (London)
1601733600,Oct 03 2020 - 2:00pm,complete,N/A,Hull City,Plymouth Argyle,Rob Lewis,4,3.00,1.00,2.00,0.70,1,0,1,1,1,0,"10","",2,6,0,0,1,0,0,0,0,1,11,10,6,2,5,8,1,0,51,49,1.47,1.04,4.50,50,50,50,50,50,50,50,50,100,18.00,7.00,1.74,4.00,4.25,1.20,1.65,2.60,4.70,1.61,2.20,KCOM Stadium (Hull)
1601733600,Oct 03 2020 - 2:00pm,complete,N/A,Milton Keynes Dons,Ipswich Town,David Rock,4,0.00,3.00,1.61,1.22,1,1,2,1,0,1,"54","7",9,2,2,0,1,0,1,1,0,1,11,4,7,2,4,2,0,2,66,34,1.51,0.49,2.50,50,100,50,0,0,0,50,100,100,9.00,7.00,3.60,3.40,2.05,1.36,2.10,3.90,7.50,1.91,1.83,Stadium mk (Milton Keynes- Buckinghamshire)
1601733600,Oct 03 2020 - 2:00pm,complete,N/A,Peterborough United,Swindon Town,Leigh Doughty,4,3.00,0.00,2.17,0.78,3,1,4,1,0,1,"48,69,78","6",7,1,0,0,3,0,0,0,1,2,14,11,5,5,9,6,1,0,57,43,1.48,1.22,2.50,50,100,50,0,0,0,50,50,100,7.00,3.00,1.83,3.65,4.05,1.25,1.80,3.00,5.60,1.71,2.05,Weston Homes Stadium (Peterborough)
1601733600,Oct 03 2020 - 2:00pm,complete,N/A,Rochdale,Fleetwood Town,James Oldham,4,1.00,0.00,0.91,1.09,2,1,3,1,1,0,"13,90","77",10,0,1,0,2,0,1,0,0,2,14,7,7,2,7,5,-1,-1,36,64,1.76,0.85,1.50,50,50,50,0,0,0,0,50,50,6.00,2.00,4.10,3.65,1.83,1.28,1.91,3.25,6.25,1.80,1.95,Crown Oil Arena (Rochdale- Greater Manchester)
1601733600,Oct 03 2020 - 2:00pm,complete,N/A,Shrewsbury Town,Gillingham,James Adcock,4,0.00,3.00,1.00,1.39,1,1,2,1,1,0,"12","90'4",6,3,2,0,1,0,0,2,0,1,10,9,5,3,5,6,3,1,55,45,1.29,1.08,4.00,100,100,100,50,50,50,100,100,100,7.00,2.00,2.30,3.20,3.20,1.41,2.25,4.30,8.50,1.95,1.77,Montgomery Waters Meadow (Shrewsbury- Shropshire)
1601733600,Oct 03 2020 - 2:00pm,complete,N/A,Wigan Athletic,Doncaster Rovers,Carl Boyeson,4,0.00,3.00,0.91,1.17,1,0,1,0,0,0,"59","",2,5,1,0,2,0,0,1,1,1,11,14,3,5,8,9,1,2,46,54,1.11,1.57,4.50,100,100,100,100,50,50,100,100,100,13.00,4.00,3.00,3.50,2.25,1.25,1.80,3.05,5.70,1.67,2.10,DW Stadium (Wigan)
1602269100,Oct 09 2020 - 6:45pm,complete,N/A,Fleetwood Town,Hull City,Oliver Yates,5,1.50,3.00,1.52,1.87,4,1,5,2,1,1,"17,47,67,73","21",6,6,1,0,0,0,0,1,0,0,21,16,10,7,11,9,12,9,53,47,2.37,1.84,2.00,25,75,25,0,0,25,100,25,50,11.50,3.50,3.00,3.40,2.30,1.26,1.83,3.10,5.70,1.65,2.15,Highbury Stadium (Fleetwood- Lancashire)
1602331200,Oct 10 2020 - 12:00pm,complete,N/A,Gillingham,Oxford United,Thomas Bramall,5,1.50,1.50,1.52,1.33,3,1,4,2,2,0,"18,22,70","48",2,7,2,0,0,0,1,1,0,0,16,32,7,9,9,23,0,1,25,75,1.67,3.16,2.75,25,100,25,25,25,0,100,25,100,9.50,3.50,3.00,3.35,2.35,1.36,2.15,3.90,7.50,1.87,1.87,Priestfield Stadium (Gillingham- Kent)
